INC_PCT_LO,DEP_STAT_PCT_IND,DEP_INC_PCT_LO,IND_INC_PCT_LO,PAR_ED_PCT_1STGEN,INC_PCT_M1,INC_PCT_M2,INC_PCT_H1,INC_PCT_H2,DEP_INC_PCT_M1,DEP_INC_PCT_M2,DEP_INC_PCT_H1,DEP_INC_PCT_H2,IND_INC_PCT_M1,IND_INC_PCT_M2,IND_INC_PCT_H1,IND_INC_PCT_H2
0.7884914463,0.6111975117,0.628,0.8905852417,0.3327171904,0.0870917574,0.0575427683,0.0357698289,0.0311041991,0.12,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.0661577608,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.7540983607,0.5163934426,0.6610169492,0.8412698413,0.4017857143,0.106557377,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.3838427014,0.9196409489,0.2792553191,0.3929816407,0.4561362576,0.2427869203,0.1994015815,0.1051506732,0.0688181235,0.1675531915,0.1542553191,0.1755319149,0.2234042553,0.249360911,0.2033465024,0.0990006972,0.0553102487
0.563559322,0.4830508475,0.3032786885,0.8421052632,0.4905660377,0.1271186441,0.0974576271,0.1059322034,0.1059322034,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.5612244898,0.6734693878,0.421875,0.6287878788,0.4450867052,0.1530612245,PrivacySuppressed,0.1275510204,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.21875,PrivacySuppressed,PrivacySuppressed,0.0909090909,0.0833333333,PrivacySuppressed
0.6551724138,0.4482758621,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.5036429872,0.6247723133,0.3042071197,0.6234207969,0.366148532,0.1742562234,0.1317547055,0.080752884,0.1095931998,0.1472491909,0.1739482201,0.1391585761,0.2354368932,0.1904761905,0.1064139942,0.045675413,0.0340136054
0.7788089017,0.8460221642,0.6459918081,0.8029818956,0.5539303128,0.1190197315,0.0674835571,0.0234255338,0.0112622759,0.1515506144,0.1170275015,0.0567583382,0.0286717379,0.1130990415,0.0584664537,0.0173588924,0.0080937167
0.7991980259,0.9147645486,0.6513872135,0.8129706643,0.5221782448,0.1149496196,0.0562410035,0.0232366852,0.0063746658,0.1363088058,0.1097708082,0.0711700844,0.0313630881,0.1129594245,0.0512532314,0.018770372,0.0040463077
0.7991980259,0.9147645486,0.6513872135,0.8129706643,0.5221782448,0.1149496196,0.0562410035,0.0232366852,0.0063746658,0.1363088058,0.1097708082,0.0711700844,0.0313630881,0.1129594245,0.0512532314,0.018770372,0.0040463077
0.7991980259,0.9147645486,0.6513872135,0.8129706643,0.5221782448,0.1149496196,0.0562410035,0.0232366852,0.0063746658,0.1363088058,0.1097708082,0.0711700844,0.0313630881,0.1129594245,0.0512532314,0.018770372,0.0040463077
0.7924584323,0.625,0.6247030879,0.893111639,0.4900793651,0.1059976247,0.0593824228,0.0267220903,0.0154394299,0.1654790182,0.1140142518,PrivacySuppressed,PrivacySuppressed,0.0703087886,0.0266033254,PrivacySuppressed,PrivacySuppressed
0.7075376884,0.5768844221,0.5178147268,0.8466898955,0.501216545,0.1376884422,0.0753768844,0.0442211055,0.0351758794,0.216152019,0.109263658,PrivacySuppressed,PrivacySuppressed,0.0801393728,0.0505226481,PrivacySuppressed,PrivacySuppressed
0.7852348993,0.6425444996,0.5853061224,0.8964577657,0.536988359,0.0930843303,0.0656550919,0.0355996498,0.0204260286,0.1542857143,0.1297959184,PrivacySuppressed,PrivacySuppressed,0.0590372389,0.029972752,PrivacySuppressed,PrivacySuppressed
0.7118263473,0.6931137725,0.6219512195,0.7516198704,0.5389162562,0.1519461078,0.0928143713,0.0321856287,0.0112275449,0.1585365854,0.1219512195,PrivacySuppressed,PrivacySuppressed,0.1490280778,0.0799136069,PrivacySuppressed,PrivacySuppressed
0.8421052632,0.7578947368,PrivacySuppressed,PrivacySuppressed,0.6111111111,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.7529182879,0.6575875486,0.5284090909,0.8698224852,0.5758426966,0.1167315175,0.0758754864,0.0311284047,0.0233463035,0.1931818182,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.0769230769,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.6057142857,0.4514285714,PrivacySuppressed,PrivacySuppressed,0.3724137931,0.1542857143,0.1142857143,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.5827900913,0.6114732725,0.3389261745,0.7377398721,0.4306784661,0.1681877445,0.110821382,0.0847457627,0.0534550196,0.2013422819,0.1845637584,PrivacySuppressed,PrivacySuppressed,0.1471215352,0.0639658849,PrivacySuppressed,PrivacySuppressed
0.6701208981,0.713298791,0.421686747,0.7699757869,0.3874239351,0.1364421416,0.103626943,0.0518134715,0.0379965458,0.186746988,0.1686746988,PrivacySuppressed,PrivacySuppressed,0.1162227603,0.0774818402,PrivacySuppressed,PrivacySuppressed
0.6692073171,0.5655487805,0.4807017544,0.8140161725,0.5111111111,0.1234756098,0.0990853659,0.0609756098,0.0472560976,0.150877193,0.1543859649,PrivacySuppressed,PrivacySuppressed,0.102425876,0.0566037736,PrivacySuppressed,PrivacySuppressed
0.6857142857,0.6571428571,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.8778625954,0.9554707379,PrivacySuppressed,PrivacySuppressed,0.7044609665,0.0979643766,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.5769230769,0.6752136752,0.2763157895,0.7215189873,0.3487179487,0.1538461538,0.141025641,0.0641025641,0.0641025641,0.2236842105,0.2368421053,PrivacySuppressed,PrivacySuppressed,0.1202531646,0.0949367089,PrivacySuppressed,PrivacySuppressed
0.7181093571,0.7859380331,0.5460736019,0.7649658656,0.4972857507,0.1437831467,0.0815370778,0.0383339019,0.0182365165,0.1703853955,0.1403216459,0.0877281947,0.055491162,0.1365376268,0.0655262223,0.0248806282,0.0080896571
0.7181093571,0.7859380331,0.5460736019,0.7649658656,0.4972857507,0.1437831467,0.0815370778,0.0383339019,0.0182365165,0.1703853955,0.1403216459,0.0877281947,0.055491162,0.1365376268,0.0655262223,0.0248806282,0.0080896571
0.7181093571,0.7859380331,0.5460736019,0.7649658656,0.4972857507,0.1437831467,0.0815370778,0.0383339019,0.0182365165,0.1703853955,0.1403216459,0.0877281947,0.055491162,0.1365376268,0.0655262223,0.0248806282,0.0080896571
0.7181093571,0.7859380331,0.5460736019,0.7649658656,0.4972857507,0.1437831467,0.0815370778,0.0383339019,0.0182365165,0.1703853955,0.1403216459,0.0877281947,0.055491162,0.1365376268,0.0655262223,0.0248806282,0.0080896571
0.7181093571,0.7859380331,0.5460736019,0.7649658656,0.4972857507,0.1437831467,0.0815370778,0.0383339019,0.0182365165,0.1703853955,0.1403216459,0.0877281947,0.055491162,0.1365376268,0.0655262223,0.0248806282,0.0080896571
0.7181093571,0.7859380331,0.5460736019,0.7649658656,0.4972857507,0.1437831467,0.0815370778,0.0383339019,0.0182365165,0.1703853955,0.1403216459,0.0877281947,0.055491162,0.1365376268,0.0655262223,0.0248806282,0.0080896571
0.7181093571,0.7859380331,0.5460736019,0.7649658656,0.4972857507,0.1437831467,0.0815370778,0.0383339019,0.0182365165,0.1703853955,0.1403216459,0.0877281947,0.055491162,0.1365376268,0.0655262223,0.0248806282,0.0080896571
0.7181093571,0.7859380331,0.5460736019,0.7649658656,0.4972857507,0.1437831467,0.0815370778,0.0383339019,0.0182365165,0.1703853955,0.1403216459,0.0877281947,0.055491162,0.1365376268,0.0655262223,0.0248806282,0.0080896571
0.7181093571,0.7859380331,0.5460736019,0.7649658656,0.4972857507,0.1437831467,0.0815370778,0.0383339019,0.0182365165,0.1703853955,0.1403216459,0.0877281947,0.055491162,0.1365376268,0.0655262223,0.0248806282,0.0080896571
0.7181093571,0.7859380331,0.5460736019,0.7649658656,0.4972857507,0.1437831467,0.0815370778,0.0383339019,0.0182365165,0.1703853955,0.1403216459,0.0877281947,0.055491162,0.1365376268,0.0655262223,0.0248806282,0.0080896571
0.7181093571,0.7859380331,0.5460736019,0.7649658656,0.4972857507,0.1437831467,0.0815370778,0.0383339019,0.0182365165,0.1703853955,0.1403216459,0.0877281947,0.055491162,0.1365376268,0.0655262223,0.0248806282,0.0080896571
0.7181093571,0.7859380331,0.5460736019,0.7649658656,0.4972857507,0.1437831467,0.0815370778,0.0383339019,0.0182365165,0.1703853955,0.1403216459,0.0877281947,0.055491162,0.1365376268,0.0655262223,0.0248806282,0.0080896571
0.2877566848,0.1880500388,0.2172757475,0.5920745921,0.3053052326,0.1381798564,0.1578042283,0.1725393668,0.2437198638,0.1299003322,0.1647009967,0.1962624585,0.2918604651,0.1739286355,0.1280258203,0.0701093778,0.0358615743
0.7297297297,0.7837837838,0.53125,0.7844827586,0.568627451,0.1554054054,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.8080808081,0.6161616162,PrivacySuppressed,PrivacySuppressed,0.6142857143,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.6987951807,0.7469879518,PrivacySuppressed,PrivacySuppressed,0.5633802817,PrivacySuppressed,0.1204819277,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
,,,,,,,,,,,,,,,,
0.6857142857,0.6428571429,0.56,0.7555555556,0.4727272727,0.1571428571,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.8153846154,0.8861538462,0.6216216216,0.8402777778,0.5961538462,0.1415384615,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.825,0.675,PrivacySuppressed,PrivacySuppressed,0.5,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.4367977528,0.8623595506,0.3979591837,0.4429967427,0.4196277496,0.2556179775,0.1558988764,0.1053370787,0.0463483146,0.1836734694,0.1428571429,0.1530612245,0.1224489796,0.2671009772,0.157980456,0.0977198697,0.0342019544
0.7541594029,0.9251053603,0.6266666667,0.7644809543,0.5397568402,0.1291234365,0.0704771254,0.0302625121,0.0159775231,0.1292655367,0.1120903955,0.0788700565,0.0531073446,0.1291119324,0.0671082001,0.0263273446,0.0129715687
0.7032266573,0.7719799543,0.5725853094,0.7418142475,0.4874431058,0.1410673466,0.0858097415,0.0443115878,0.0255846668,0.1773664932,0.1150954309,0.0788509736,0.0561017929,0.1303456523,0.0771596151,0.0341096748,0.0165708103
0.7032266573,0.7719799543,0.5725853094,0.7418142475,0.4874431058,0.1410673466,0.0858097415,0.0443115878,0.0255846668,0.1773664932,0.1150954309,0.0788509736,0.0561017929,0.1303456523,0.0771596151,0.0341096748,0.0165708103
0.797759069,0.756097561,0.6441624365,0.8473063697,0.5538171691,0.1065989848,0.0558375635,0.0278568776,0.0119475053,0.1535532995,0.1030456853,0.0657360406,0.0335025381,0.0914524316,0.0406091371,0.0156377927,0.0049942689
0.8382377184,0.7533382789,0.7104427736,0.8800809672,0.5394716354,0.0910402242,0.0424497197,0.0175156611,0.0107566766,0.1314954052,0.0783625731,0.0452798663,0.0344193818,0.0777941901,0.0306909568,0.0084249685,0.0030089173
0.7075376884,0.5768844221,0.5178147268,0.8466898955,0.501216545,0.1376884422,0.0753768844,0.0442211055,0.0351758794,0.216152019,0.109263658,PrivacySuppressed,PrivacySuppressed,0.0801393728,0.0505226481,PrivacySuppressed,PrivacySuppressed
0.2075654704,0.2347235694,0.134347275,0.4462809917,0.3392484342,0.129970902,0.1610087294,0.2230843841,0.2783705141,0.0937896071,0.1673003802,0.2547528517,0.3498098859,0.2479338843,0.1404958678,0.1198347107,0.0454545455
0.715536105,0.8238512035,0.6645962733,0.7264276228,0.5179640719,0.1673960613,0.0765864333,PrivacySuppressed,PrivacySuppressed,0.1366459627,0.1304347826,PrivacySuppressed,PrivacySuppressed,0.1739707835,0.0650730412,PrivacySuppressed,PrivacySuppressed
0.7976190476,0.7619047619,PrivacySuppressed,PrivacySuppressed,0.4202898551,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.6024464832,0.5168195719,0.3101265823,0.875739645,0.4126394052,0.0978593272,0.1314984709,0.1009174312,0.0672782875,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.3715874621,0.2335692619,0.2572559367,0.7467532468,0.3457127253,0.1243680485,0.1587462083,0.1617795753,0.1835187058,0.1226912929,0.1846965699,PrivacySuppressed,PrivacySuppressed,0.1298701299,0.0735930736,PrivacySuppressed,PrivacySuppressed
0.476076555,0.6220095694,0.3291139241,0.5653846154,0.4321678322,0.1877990431,0.1459330144,0.1112440191,0.0789473684,0.167721519,0.1803797468,0.1582278481,0.164556962,0.2,0.125,0.0826923077,0.0269230769
0.6625991458,0.5308114704,0.5175552666,0.7908045977,0.585504886,0.1568029286,0.1067724222,0.0445393533,0.0292861501,0.1963589077,0.1586475943,PrivacySuppressed,PrivacySuppressed,0.1218390805,0.0609195402,PrivacySuppressed,PrivacySuppressed
,,,,,,,,,,,,,,,,
0.7721806955,0.6265843354,0.5883376849,0.8817427386,0.5735110371,0.1043223919,0.0646733832,0.0412739682,0.0175495613,0.1583986075,0.1253263708,PrivacySuppressed,PrivacySuppressed,0.0720954357,0.028526971,PrivacySuppressed,PrivacySuppressed
0.7467411546,0.6810986965,0.5328467153,0.8468899522,0.5625409299,0.1196461825,0.0702979516,0.0442271881,0.0190875233,0.1708029197,0.1445255474,0.1138686131,0.0379562044,0.0956937799,0.035543404,0.011619959,0.010252905
0.9119868045,0.8801061828,0.8200773861,0.9245073062,0.6014551334,0.0575758357,0.0225251926,0.0058503647,0.0020618025,0.0947979364,0.0552450559,0.0212811694,0.0085984523,0.0525051978,0.018067879,0.0037482796,0.0011713374
0.6219239374,0.4496644295,0.4349593496,0.8507462687,0.4136125654,0.1431767338,0.0715883669,0.0693512304,0.0939597315,0.1829268293,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.0945273632,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.7400774443,0.798160697,0.5563549161,0.7865372953,0.5297580118,0.1476282672,0.0730880929,0.0266214908,0.0125847047,0.2038369305,0.1462829736,0.0623501199,0.03117506,0.1334141904,0.0545785324,0.017586416,0.0078835658
0.8663997088,0.8390971969,0.7285067873,0.8928416486,0.5879828326,0.0826356025,0.0389515835,PrivacySuppressed,PrivacySuppressed,0.1561085973,0.0769230769,PrivacySuppressed,PrivacySuppressed,0.0685466377,0.031670282,PrivacySuppressed,PrivacySuppressed
0.8824531516,0.7785349233,0.6923076923,0.9365426696,0.6423982869,0.0681431005,0.0323679727,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.7711918419,0.7507966858,0.5242966752,0.8531409168,0.5893792072,0.1007010835,0.073932441,0.039515615,0.0146590185,0.1457800512,0.1585677749,PrivacySuppressed,PrivacySuppressed,0.0857385399,0.0458404075,PrivacySuppressed,PrivacySuppressed
0.7308506136,0.7274650868,0.4627329193,0.8312972659,0.5413161801,0.1062209056,0.084214981,0.0550148117,0.0236986881,0.1568322981,0.1708074534,0.1459627329,0.0636645963,0.0872600349,0.0517742874,0.0209424084,0.0087260035
0.7408650261,0.701715138,0.52625,0.8320935175,0.5318961725,0.1129753915,0.0831469053,0.0454884415,0.0175242356,0.17375,0.16375,0.095,0.04125,0.087141339,0.0488841658,0.0244420829,0.0074388948
0.5957910015,0.7203676826,0.3832179931,0.678307589,0.4546722455,0.1693275278,0.1044992743,0.0667634253,0.0636187712,0.1557093426,0.1418685121,0.134083045,0.1851211073,0.1746138348,0.0899932841,0.0406312962,0.016453996
0.6252570068,0.8112758359,0.4271788991,0.6713352007,0.4844080169,0.157883346,0.1150308408,0.0674169462,0.0344118602,0.1482224771,0.1717316514,0.1453555046,0.1075114679,0.160130719,0.1018407363,0.0492863812,0.0174069628
0.8778625954,0.9554707379,PrivacySuppressed,PrivacySuppressed,0.7044609665,0.0979643766,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.4857142857,0.5428571429,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
PrivacySuppressed,0.7058823529,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
,,,,,,,,,,,,,,,,
0.8382377184,0.7533382789,0.7104427736,0.8800809672,0.5394716354,0.0910402242,0.0424497197,0.0175156611,0.0107566766,0.1314954052,0.0783625731,0.0452798663,0.0344193818,0.0777941901,0.0306909568,0.0084249685,0.0030089173
0.7514044944,0.6966292135,0.5972222222,0.8185483871,0.5248091603,0.1348314607,0.0632022472,0.0280898876,0.0224719101,0.1759259259,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.1169354839,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.7335403727,0.7090062112,0.5805763074,0.7963206307,0.5649212431,0.1397515528,0.0795031056,0.0288819876,0.0183229814,0.2027748132,0.1216648879,0.0554962647,0.0394877268,0.1138852387,0.0621988611,0.0179588261,0.0096364433
PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.6551724138,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.6097560976,0.5609756098,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.766004415,0.8653421634,0.6721311475,0.7806122449,0.425,0.1456953642,0.0662251656,PrivacySuppressed,PrivacySuppressed,0.1639344262,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.1428571429,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.7542857143,0.887755102,0.6218181818,0.7710344828,0.5795454545,0.1616326531,0.0559183673,0.0204081633,0.007755102,0.1890909091,0.1163636364,PrivacySuppressed,PrivacySuppressed,0.1581609195,0.0482758621,PrivacySuppressed,PrivacySuppressed
PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
PrivacySuppressed,0.6710526316,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.5569620253,0.5158227848,0.3758169935,0.726993865,0.423572744,0.1708860759,0.0996835443,0.0806962025,0.0917721519,0.1764705882,0.137254902,PrivacySuppressed,PrivacySuppressed,0.1656441718,0.0644171779,PrivacySuppressed,PrivacySuppressed
0.7978723404,0.5744680851,PrivacySuppressed,PrivacySuppressed,0.4133333333,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.6790123457,0.5432098765,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.1234567901,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.5602409639,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.4407894737,0.1746987952,0.1626506024,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.6836734694,0.6734693878,0.5,0.7727272727,0.5512820513,0.1530612245,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.8553459119,0.893081761,PrivacySuppressed,PrivacySuppressed,0.5512820513,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.5178571429,0.4642857143,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
,,,,,,,,,,,,,,,,
0.7209302326,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.7881040892,0.9293680297,PrivacySuppressed,PrivacySuppressed,0.4921465969,0.1524163569,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
,,,,,,,,,,,,,,,,
0.8533333333,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.5368693402,0.9107373868,0.5072463768,0.5397727273,0.4808362369,0.2212160414,0.1397153946,0.0685640362,0.0336351876,0.2173913043,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.2215909091,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
0.8536585366,0.7723577236,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed
