UGDS,UG,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,UGDS_WHITENH,UGDS_BLACKNH,UGDS_API,UGDS_AIANOLD,UGDS_HISPOLD,UG_NRA,UG_UNKN,UG_WHITENH,UG_BLACKNH,UG_API,UG_AIANOLD,UG_HISPOLD,UGDS_MEN,UGDS_WOMEN
578.0,,0.6713,0.0571,0.1488,0.0017,0.0069,0.0,0.0381,0.0623,0.0138,,,,,,,,,,,,,0.4723,0.5277
1920.0,,0.7651,0.0875,0.062,0.0073,0.0021,0.0005,0.0432,0.0292,0.0031,,,,,,,,,,,,,0.3922,0.6078
565.0,,0.0053,0.9027,0.0035,0.0053,0.0018,0.0018,0.0195,0.0602,0.0,,,,,,,,,,,,,0.3575,0.6425
769.0,,0.4408,0.5215,0.013000000000000001,0.0026,0.0,0.0026,0.0013,0.0,0.0182,,,,,,,,,,,,,0.2484,0.7516
1322.0,,0.3548,0.6225,0.0121,0.0053,0.0045,0.0008,0.0,0.0,0.0,,,,,,,,,,,,,0.2927,0.7073
47.0,,0.7234,0.23399999999999999,0.0,0.0,0.0213,0.0,0.0213,0.0,0.0,,,,,,,,,,,,,0.0,1.0
8364.0,,0.3742,0.5115,0.0383,0.0109,0.0033,0.0005,0.0265,0.0029,0.0319,,,,,,,,,,,,,0.3528,0.6472
1078.0,,0.5436,0.37200000000000005,0.0696,0.0037,0.0083,0.0009,0.0019,0.0,0.0,,,,,,,,,,,,,0.3052,0.6948
533.0,,0.8705,0.0019,0.0394,0.0113,0.0244,0.0019,0.0281,0.0094,0.0131,,,,,,,,,,,,,0.3077,0.6923
118.0,,0.8559,0.0593,0.0593,0.0254,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0339,0.9661
59.0,,0.9661,0.0169,0.0169,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0339,0.9661
403.0,,0.005,0.9801,0.0149,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.3077,0.6923
508.0,,0.8504,0.0906,0.0236,0.0,0.0098,0.0,0.0,0.0197,0.0059,,,,,,,,,,,,,0.4626,0.5374
1341.0,,0.5406,0.4146,0.035,0.003,0.003,0.0,0.0,0.0,0.0037,,,,,,,,,,,,,0.2356,0.7644
2784.0,,0.6311,0.2856,0.0248,0.0065,0.0047,0.009000000000000001,0.0079,0.0298,0.0007,,,,,,,,,,,,,0.435,0.565
732.0,,0.6093,0.3443,0.0164,0.0027,0.0027,0.0,0.0164,0.0014,0.0068,,,,,,,,,,,,,0.4699,0.5301
25.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,1.0
5990.0,,0.7244,0.0466,0.0885,0.0456,0.027999999999999997,0.0005,0.0501,0.015,0.0013,,,,,,,,,,,,,0.4329,0.5671
9885.0,,0.2392,0.0685,0.1141,0.0804,0.0051,0.0058,0.0249,0.2523,0.2098,,,,,,,,,,,,,0.4342,0.5658
500.0,,0.47200000000000003,0.114,0.11,0.076,0.008,0.002,0.04,0.0,0.17800000000000002,,,,,,,,,,,,,0.7240000000000001,0.276
,,,,,,,,,,,,,,,,,,,,,,,,
14.0,,0.2143,0.4286,0.3571,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.5714,0.4286
253.0,,0.1265,0.4743,0.2253,0.0672,0.0079,0.0,0.0553,0.0,0.0435,,,,,,,,,,,,,0.0395,0.9605
5141.0,,0.1529,0.2128,0.2196,0.3021,0.0037,0.0041,0.0473,0.0076,0.05,,,,,,,,,,,,,0.4484,0.5516
9738.0,,0.3565,0.0279,0.5287,0.0418,0.006999999999999999,0.0043,0.0312,0.0021,0.0005,,,,,,,,,,,,,0.4901,0.5099
280.0,,0.4143,0.0821,0.0964,0.0107,0.0107,0.0036,0.1321,0.2429,0.0071,,,,,,,,,,,,,0.4071,0.5929
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
97.0,,0.1031,0.0619,0.7835,0.0412,0.0,0.0,0.0103,0.0,0.0,,,,,,,,,,,,,0.5670000000000001,0.433
1613.0,,0.0484,0.1494,0.6454,0.0694,0.0043,0.0081,0.0632,0.0,0.0118,,,,,,,,,,,,,0.2188,0.7812
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0
26803.0,,0.4695,0.0989,0.2063,0.1063,0.0076,0.0085,0.0587,0.0057,0.0385,,,,,,,,,,,,,0.4622,0.5378
12367.0,,0.2401,0.2008,0.4601,0.0323,0.0041,0.0014,0.0475,0.0013,0.0125,,,,,,,,,,,,,0.4098,0.5902
1814.0,,0.2001,0.0116,0.1097,0.3484,0.0022,0.0033,0.0436,0.2696,0.0116,,,,,,,,,,,,,0.5044,0.4956
361.0,,0.09699999999999999,0.4377,0.385,0.0166,0.0111,0.0055,0.036000000000000004,0.0,0.0111,,,,,,,,,,,,,0.48200000000000004,0.518
119.0,,0.2353,0.3193,0.4454,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.8319,0.1681
5918.0,,0.4714,0.0448,0.2614,0.0912,0.0019,0.0095,0.0738,0.0191,0.0269,,,,,,,,,,,,,0.3535,0.6465
16982.0,,0.2298,0.04,0.6473,0.0377,0.0042,0.0011,0.032,0.0026,0.0052,,,,,,,,,,,,,0.442,0.5579999999999999
1588.0,,0.3004,0.1398,0.4509,0.0258,0.012,0.0069,0.055999999999999994,0.0019,0.0063,,,,,,,,,,,,,0.4307,0.5693
177.0,,0.1073,0.1299,0.6045,0.0678,0.0169,0.0113,0.0621,0.0,0.0,,,,,,,,,,,,,0.0734,0.9266
261.0,,0.1111,0.1456,0.2261,0.4751,0.0,0.0,0.0,0.0115,0.0307,,,,,,,,,,,,,0.6475,0.3525
4364.0,,0.5165,0.0209,0.1829,0.1613,0.0014,0.003,0.0648,0.027000000000000003,0.0222,,,,,,,,,,,,,0.3728,0.6272
415.0,,0.2602,0.0313,0.0675,0.0241,0.0024,0.0024,0.0048,0.0,0.6072,,,,,,,,,,,,,0.4964,0.5036
46.0,,0.1739,0.0652,0.5435,0.1957,0.0,0.0,0.0,0.0,0.0217,,,,,,,,,,,,,1.0,0.0
1324.0,,0.5355,0.21,0.1337,0.0181,0.0083,0.0076,0.0823,0.0,0.0045,,,,,,,,,,,,,0.324,0.6759999999999999
11164.0,,0.6006,0.0257,0.1916,0.0547,0.017,0.0046,0.021,0.0157,0.0691,,,,,,,,,,,,,0.4764,0.5236
,,,,,,,,,,,,,,,,,,,,,,,,
104.0,,0.4423,0.1442,0.2212,0.0385,0.0096,0.0,0.0769,0.0096,0.0577,,,,,,,,,,,,,0.3462,0.6538
12423.0,,0.5089,0.0127,0.3677,0.0333,0.0045,0.002,0.0471,0.0058,0.018000000000000002,,,,,,,,,,,,,0.48200000000000004,0.518
6435.0,,0.4068,0.0774,0.3225,0.048,0.0065,0.0106,0.0514,0.0204,0.0564,,,,,,,,,,,,,0.3672,0.6328
1512.0,,0.2917,0.039,0.1349,0.162,0.0033,0.0119,0.0,0.2725,0.0847,,,,,,,,,,,,,0.381,0.619
,,,,,,,,,,,,,,,,,,,,,,,,
983.0,,0.2787,0.0153,0.1221,0.4385,0.001,0.0,0.057,0.0875,0.0,,,,,,,,,,,,,0.6358,0.3642
2799.0,,0.5098,0.0432,0.2547,0.0657,0.0114,0.0057,0.0272,0.0425,0.0397,,,,,,,,,,,,,0.4437,0.5563
19177.0,,0.5872,0.006999999999999999,0.1516,0.1185,0.0016,0.002,0.0703,0.0148,0.047,,,,,,,,,,,,,0.5409,0.4591
236.0,,0.2161,0.1102,0.3263,0.0212,0.0,0.0,0.0254,0.2458,0.0551,,,,,,,,,,,,,0.41100000000000003,0.589
7524.0,,0.1835,0.0638,0.5186,0.0678,0.006,0.0007,0.027999999999999997,0.0311,0.1005,,,,,,,,,,,,,0.3892,0.6108
7844.0,,0.2585,0.0246,0.475,0.1121,0.0043,0.0073,0.0363,0.0268,0.0551,,,,,,,,,,,,,0.3582,0.6418
16439.0,,0.1588,0.0653,0.5831,0.0605,0.0016,0.0024,0.0259,0.0624,0.04,,,,,,,,,,,,,0.3876,0.6124
22269.0,,0.2023,0.0329,0.3864,0.2459,0.0019,0.0024,0.0397,0.0476,0.0409,,,,,,,,,,,,,0.563,0.43700000000000006
15844.0,,0.4917,0.0213,0.2627,0.0592,0.0057,0.0015,0.0497,0.0342,0.0738,,,,,,,,,,,,,0.4785,0.5215
12199.0,,0.0835,0.1472,0.5732,0.0956,0.0018,0.0034,0.0274,0.0302,0.0376,,,,,,,,,,,,,0.363,0.637
20128.0,,0.231,0.0353,0.4541,0.1518,0.0032,0.0024,0.0303,0.0429,0.049,,,,,,,,,,,,,0.4276,0.5724
32610.0,,0.2397,0.0205,0.3857,0.2158,0.0018,0.0021,0.0423,0.0539,0.0382,,,,,,,,,,,,,0.4472,0.5528
12275.0,,0.1725,0.1088,0.2831,0.2378,0.0019,0.0108,0.055999999999999994,0.0588,0.0702,,,,,,,,,,,,,0.3782,0.6218
31494.0,,0.1998,0.038,0.3791,0.2318,0.005,0.0039,0.0458,0.0571,0.0395,,,,,,,,,,,,,0.4361,0.5639
20643.0,,0.0757,0.0423,0.6083,0.1581,0.001,0.0024,0.0173,0.0564,0.0385,,,,,,,,,,,,,0.4153,0.5847
35409.0,,0.2446,0.0566,0.4181,0.1125,0.0015,0.0021,0.0331,0.0827,0.0489,,,,,,,,,,,,,0.4587,0.5413
26400.0,,0.3028,0.0567,0.276,0.2112,0.0041,0.0091,0.0628,0.0181,0.0592,,,,,,,,,,,,,0.4366,0.5634
27126.0,,0.2758,0.0209,0.1384,0.3509,0.0016,0.0027,0.0471,0.1373,0.0254,,,,,,,,,,,,,0.4788,0.5212
27547.0,,0.2967,0.0209,0.1834,0.342,0.0017,0.0049,0.0539,0.0816,0.015,,,,,,,,,,,,,0.4238,0.5762
24474.0,,0.1607,0.0178,0.2399,0.4071,0.0005,0.0041,0.040999999999999995,0.1174,0.0115,,,,,,,,,,,,,0.461,0.539
29627.0,,0.2784,0.0279,0.1964,0.2997,0.0014,0.0032,0.0476,0.1259,0.0194,,,,,,,,,,,,,0.4432,0.5568
18784.0,,0.1384,0.0453,0.3616,0.3595,0.0018,0.0037,0.0382,0.0412,0.0103,,,,,,,,,,,,,0.4831,0.5169
24801.0,,0.2247,0.0117,0.1623,0.3849,0.0013,0.0034,0.0475,0.1473,0.0169,,,,,,,,,,,,,0.5249,0.4751
,,,,,,,,,,,,,,,,,,,,,,,,
20237.0,,0.3654,0.0214,0.2534,0.1903,0.0011,0.001,0.0842,0.0563,0.0269,,,,,,,,,,,,,0.4746,0.5254
16277.0,,0.3465,0.0196,0.3155,0.2035,0.0015,0.0017,0.07400000000000001,0.0216,0.016,,,,,,,,,,,,,0.4722,0.5278
16.0,,0.5,0.0,0.0,0.125,0.0625,0.0,0.0,0.0625,0.25,,,,,,,,,,,,,0.3125,0.6875
93.0,,0.6129,0.0108,0.3441,0.0215,0.0108,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.043,0.9570000000000001
16.0,,0.4375,0.125,0.3125,0.0,0.0625,0.0,0.0625,0.0,0.0,,,,,,,,,,,,,0.75,0.25
442.0,,0.0317,0.009000000000000001,0.0113,0.0271,0.0045,0.0023,0.0113,0.0,0.9027,,,,,,,,,,,,,0.5543,0.4457
195.0,,0.2462,0.0769,0.5949,0.0359,0.0,0.0,0.0308,0.0,0.0154,,,,,,,,,,,,,0.2205,0.7795
946.0,,0.3975,0.0698,0.1353,0.129,0.0042,0.0085,0.0751,0.0951,0.0856,,,,,,,,,,,,,0.4271,0.5729
1047.0,,0.5435,0.0181,0.171,0.0888,0.0029,0.0038,0.1051,0.0067,0.0602,,,,,,,,,,,,,0.8606,0.1394
,,,,,,,,,,,,,,,,,,,,,,,,
5142.0,,0.2808,0.0387,0.4605,0.1243,0.0025,0.0158,0.0348,0.0193,0.0233,,,,,,,,,,,,,0.353,0.647
15204.0,,0.3583,0.0454,0.4553,0.0798,0.0019,0.0018,0.0455,0.0081,0.0039,,,,,,,,,,,,,0.4931,0.5069
157.0,,0.5287,0.0255,0.2994,0.1146,0.0,0.0127,0.0,0.0,0.0191,,,,,,,,,,,,,0.0064,0.9936
446.0,,0.2197,0.1435,0.4888,0.1368,0.0,0.0022,0.0067,0.0,0.0022,,,,,,,,,,,,,0.2668,0.7332
253.0,,0.2213,0.1502,0.5771,0.0079,0.0079,0.0316,0.004,0.0,0.0,,,,,,,,,,,,,0.83,0.17
327.0,,0.052000000000000005,0.0214,0.8746,0.0306,0.0031,0.0061,0.0122,0.0,0.0,,,,,,,,,,,,,0.5015,0.4985
260.0,,0.0115,0.0,0.9846,0.0,0.0,0.0038,0.0,0.0,0.0,,,,,,,,,,,,,0.7038,0.2962
116.0,,0.2414,0.1034,0.5776,0.0,0.0259,0.0345,0.0172,0.0,0.0,,,,,,,,,,,,,0.9569,0.0431
96.0,,0.0,0.0104,0.9792,0.0,0.0,0.0104,0.0,0.0,0.0,,,,,,,,,,,,,0.5417,0.4583
54.0,,0.0185,0.0,0.9815,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.2593,0.7407
18171.0,,0.0777,0.0518,0.6792,0.0917,0.0213,0.0045,0.0158,0.0087,0.0494,,,,,,,,,,,,,0.4536,0.5464
4314.0,,0.4648,0.0427,0.3829,0.0336,0.0155,0.0019,0.0542,0.0007,0.0037,,,,,,,,,,,,,0.3982,0.6018
11968.0,,0.1845,0.1204,0.3646,0.2339,0.0026,0.017,0.0586,0.0049,0.0136,,,,,,,,,,,,,0.4697,0.5303
17284.0,,0.1835,0.0841,0.6032,0.0566,0.0021,0.0031,0.0328,0.0098,0.0248,,,,,,,,,,,,,0.4179,0.5821
6211.0,,0.6049,0.0132,0.1431,0.1029,0.0027,0.0032,0.0602,0.0394,0.0303,,,,,,,,,,,,,0.40399999999999997,0.596
69.0,,0.087,0.3188,0.2029,0.1014,0.0,0.0,0.2029,0.0145,0.0725,,,,,,,,,,,,,0.5362,0.4638
1884.0,,0.4628,0.0324,0.1783,0.0626,0.0042,0.0048,0.0387,0.0419,0.1741,,,,,,,,,,,,,0.3646,0.6354
940.0,,0.4574,0.1372,0.1989,0.0223,0.0043,0.0128,0.0383,0.0223,0.1064,,,,,,,,,,,,,0.4979,0.5021
,,,,,,,,,,,,,,,,,,,,,,,,
11388.0,,0.1992,0.0394,0.5962,0.086,0.0019,0.0014,0.0289,0.0394,0.0075,,,,,,,,,,,,,0.4642,0.5358
105.0,,0.7238,0.0095,0.1238,0.0095,0.0,0.0095,0.0571,0.0,0.0667,,,,,,,,,,,,,0.019,0.981
21683.0,,0.2317,0.079,0.2333,0.3421,0.0024,0.006999999999999999,0.046,0.0398,0.0187,,,,,,,,,,,,,0.4697,0.5303
,,,,,,,,,,,,,,,,,,,,,,,,
1293.0,,0.4277,0.0418,0.1183,0.1021,0.0008,0.0008,0.0773,0.1671,0.0642,,,,,,,,,,,,,0.5189,0.4811
352.0,,0.1477,0.0284,0.7727,0.0142,0.0114,0.0114,0.0,0.0028,0.0114,,,,,,,,,,,,,0.0966,0.9034
617.0,,0.2674,0.0324,0.4182,0.2075,0.0032,0.0486,0.0,0.0,0.0227,,,,,,,,,,,,,0.1183,0.8817
9503.0,,0.3216,0.1204,0.262,0.2224,0.0076,0.0037,0.0371,0.0059,0.0194,,,,,,,,,,,,,0.5852,0.4148
607.0,,0.4168,0.0428,0.1697,0.1499,0.0016,0.0231,0.1071,0.0066,0.0824,,,,,,,,,,,,,0.7545,0.2455
512.0,,0.4922,0.0801,0.1875,0.1406,0.0078,0.0078,0.0039,0.0234,0.0566,,,,,,,,,,,,,0.9102,0.0898
36.0,,0.5,0.0,0.4722,0.0278,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0833,0.9167
,,,,,,,,,,,,,,,,,,,,,,,,
2191.0,,0.7567,0.0096,0.1511,0.0164,0.0215,0.0037,0.0288,0.0,0.0123,,,,,,,,,,,,,0.4377,0.5623
307.0,,0.4365,0.1889,0.2085,0.0326,0.0,0.0,0.0554,0.0619,0.0163,,,,,,,,,,,,,0.5798,0.4202
6734.0,,0.0296,0.3515,0.5303,0.0459,0.0015,0.0067,0.0276,0.0024,0.0046,,,,,,,,,,,,,0.3644,0.6356
5333.0,,0.1097,0.2248,0.3705,0.1894,0.0019,0.0064,0.0531,0.0281,0.0161,,,,,,,,,,,,,0.4099,0.5901
13378.0,,0.2532,0.1327,0.2358,0.2701,0.0055,0.0192,0.0591,0.0071,0.0173,,,,,,,,,,,,,0.4338,0.5662
5152.0,,0.4082,0.0415,0.4365,0.0499,0.0043,0.0025,0.0526,0.0017,0.0027,,,,,,,,,,,,,0.4618,0.5382
7864.0,,0.6152,0.0127,0.2701,0.0323,0.0056,0.0017,0.0509,0.0036,0.008,,,,,,,,,,,,,0.4732,0.5268
7588.0,,0.4613,0.0579,0.3313,0.0605,0.0041,0.0049,0.0598,0.0053,0.015,,,,,,,,,,,,,0.4674,0.5326
14817.0,,0.2058,0.0426,0.4404,0.2268,0.0024,0.0045,0.0357,0.0113,0.0306,,,,,,,,,,,,,0.4412,0.5588
20317.0,,0.2063,0.0334,0.2547,0.3497,0.0015,0.0038,0.0467,0.0953,0.0087,,,,,,,,,,,,,0.5165,0.4835
1142.0,,0.3774,0.1007,0.4405,0.0359,0.0105,0.0035,0.0053,0.0018,0.0245,,,,,,,,,,,,,0.0359,0.9641
220.0,,0.1773,0.0591,0.65,0.0136,0.0136,0.0045,0.0818,0.0,0.0,,,,,,,,,,,,,0.3773,0.6227
24.0,,0.5,0.0833,0.0833,0.0,0.0,0.0,0.0,0.3333,0.0,,,,,,,,,,,,,0.5833,0.4167
8937.0,,0.2055,0.0299,0.6682,0.0312,0.0041,0.0019,0.0223,0.0276,0.0092,,,,,,,,,,,,,0.4695,0.5305
171.0,,0.614,0.0526,0.1754,0.0702,0.0,0.0,0.0,0.0819,0.0058,,,,,,,,,,,,,0.0877,0.9123
18314.0,,0.3846,0.0542,0.2275,0.1531,0.0019,0.0043,0.0759,0.0851,0.0134,,,,,,,,,,,,,0.4897,0.5103
1448.0,,0.3287,0.0401,0.2106,0.2023,0.0041,0.011000000000000001,0.0449,0.0145,0.1436,,,,,,,,,,,,,0.2604,0.7396
,,,,,,,,,,,,,,,,,,,,,,,,
32173.0,,0.0709,0.0444,0.6459,0.1024,0.002,0.0019,0.0036,0.0219,0.1071,,,,,,,,,,,,,0.5204,0.4796
547.0,,0.2176,0.1261,0.5192,0.0932,0.011000000000000001,0.0037,0.0037,0.0018,0.0238,,,,,,,,,,,,,0.1517,0.8483
22082.0,,0.1354,0.1539,0.4962,0.1302,0.0014,0.0049,0.0447,0.0262,0.006999999999999999,,,,,,,,,,,,,0.4832,0.5168
374.0,,0.2246,0.107,0.4947,0.0321,0.0107,0.0027,0.0909,0.0107,0.0267,,,,,,,,,,,,,0.1016,0.8984
426.0,,0.3474,0.1244,0.4742,0.0235,0.0047,0.0023,0.0235,0.0,0.0,,,,,,,,,,,,,0.0352,0.9648
258.0,,0.2093,0.1628,0.5465,0.031,0.0155,0.0039,0.0155,0.0,0.0155,,,,,,,,,,,,,0.0659,0.9341
,,,,,,,,,,,,,,,,,,,,,,,,
411.0,,0.5255,0.0316,0.3796,0.0243,0.0122,0.0243,0.0024,0.0,0.0,,,,,,,,,,,,,0.1971,0.8029
7325.0,,0.0796,0.0296,0.4057,0.3825,0.0042,0.0051,0.0269,0.0049,0.0614,,,,,,,,,,,,,0.4668,0.5332
3142.0,,0.3533,0.0554,0.2253,0.1171,0.0035,0.0073,0.0306,0.1419,0.0656,,,,,,,,,,,,,0.1038,0.8962
527.0,,0.35100000000000003,0.0342,0.2372,0.1935,0.0057,0.0228,0.0398,0.0607,0.055,,,,,,,,,,,,,0.0778,0.9222
156.0,,0.4551,0.0192,0.2564,0.1154,0.0064,0.0256,0.0641,0.0256,0.0321,,,,,,,,,,,,,0.0641,0.9359
1543.0,,0.5554,0.1393,0.175,0.0298,0.0227,0.0123,0.0032,0.0259,0.0363,,,,,,,,,,,,,0.569,0.431
283.0,,0.4417,0.0707,0.3675,0.0565,0.0141,0.0071,0.0389,0.0,0.0035,,,,,,,,,,,,,0.1343,0.8657
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
37.0,,0.1351,0.0811,0.2703,0.4865,0.0,0.0,0.027000000000000003,0.0,0.0,,,,,,,,,,,,,0.1081,0.8919
13478.0,,0.3394,0.0385,0.231,0.2253,0.0019,0.0068,0.0525,0.0888,0.0158,,,,,,,,,,,,,0.5154,0.4846
,,,,,,,,,,,,,,,,,,,,,,,,
73.0,,0.8082,0.0274,0.0548,0.0,0.0822,0.0274,0.0,0.0,0.0,,,,,,,,,,,,,0.0137,0.9863
19770.0,,0.2341,0.0591,0.5094,0.1477,0.0057,0.0019,0.0262,0.0003,0.0157,,,,,,,,,,,,,0.4812,0.5188
2605.0,,0.3681,0.0541,0.4184,0.0388,0.0104,0.0069,0.02,0.02,0.0633,,,,,,,,,,,,,0.3121,0.6879
,,,,,,,,,,,,,,,,,,,,,,,,
22990.0,,0.2326,0.0312,0.5158,0.1368,0.0027,0.0035,0.0319,0.0123,0.0332,,,,,,,,,,,,,0.4863,0.5137
4754.0,,0.3054,0.0227,0.561,0.0524,0.0048,0.004,0.0185,0.0008,0.0303,,,,,,,,,,,,,0.4857,0.5143
215.0,,0.3349,0.0186,0.0605,0.0884,0.0093,0.0,0.0372,0.0,0.4512,,,,,,,,,,,,,0.4465,0.5535
13471.0,,0.461,0.0246,0.3075,0.102,0.0013,0.0009,0.0282,0.053,0.0215,,,,,,,,,,,,,0.4476,0.5524
346.0,,0.1792,0.0578,0.5578,0.1301,0.0,0.0029,0.0,0.0,0.0723,,,,,,,,,,,,,0.237,0.763
482.0,,0.2697,0.1183,0.1618,0.1535,0.0041,0.0394,0.0394,0.0145,0.1992,,,,,,,,,,,,,0.4751,0.5249
11466.0,,0.3108,0.0201,0.3143,0.2718,0.0031,0.0051,0.0447,0.018000000000000002,0.0121,,,,,,,,,,,,,0.4721,0.5279
,,,,,,,,,,,,,,,,,,,,,,,,
16357.0,,0.41100000000000003,0.0665,0.3254,0.0835,0.0026,0.0048,0.0647,0.0317,0.0098,,,,,,,,,,,,,0.444,0.556
27.0,,0.1111,0.1111,0.7778,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,1.0
9161.0,,0.14800000000000002,0.0207,0.6786,0.0444,0.0019,0.0035,0.0191,0.0007,0.0831,,,,,,,,,,,,,0.5162,0.4838
802.0,,0.4389,0.0162,0.0998,0.2082,0.005,0.0,0.0623,0.1247,0.0449,,,,,,,,,,,,,0.5349,0.4651
854.0,,0.1827,0.1183,0.0913,0.0574,0.0117,0.0211,0.0211,0.0,0.4965,,,,,,,,,,,,,0.2799,0.7201
1301.0,,0.1322,0.0776,0.6018,0.0669,0.0092,0.0031,0.0054,0.0,0.1038,,,,,,,,,,,,,0.2959,0.7041
1254.0,,0.0622,0.0255,0.299,0.1292,0.0064,0.0104,0.0287,0.0,0.4386,,,,,,,,,,,,,0.3421,0.6579
748.0,,0.1176,0.1805,0.2941,0.262,0.0107,0.0495,0.0321,0.0,0.0535,,,,,,,,,,,,,0.3583,0.6417
1230.0,,0.2179,0.1797,0.2472,0.0911,0.0081,0.0301,0.052000000000000005,0.0,0.174,,,,,,,,,,,,,0.2829,0.7171
109.0,,0.0367,0.0734,0.6239,0.1927,0.0,0.0092,0.0092,0.0183,0.0367,,,,,,,,,,,,,0.055,0.945
690.0,,0.2087,0.2,0.3058,0.1478,0.0072,0.0391,0.0261,0.0333,0.0319,,,,,,,,,,,,,0.3739,0.6261
,,,,,,,,,,,,,,,,,,,,,,,,
7962.0,,0.4738,0.0391,0.2977,0.0347,0.01,0.0026,0.0637,0.0112,0.0673,,,,,,,,,,,,,0.4588,0.5412
617.0,,0.2204,0.1378,0.3857,0.0583,0.0032,0.0065,0.0,0.1329,0.0551,,,,,,,,,,,,,0.2853,0.7147
6958.0,,0.0698,0.0072,0.8306,0.0135,0.0009,0.0004,0.0011,0.0026,0.0739,,,,,,,,,,,,,0.4429,0.5571
196.0,,0.2041,0.0357,0.5102,0.1429,0.0051,0.0,0.0153,0.0,0.0867,,,,,,,,,,,,,0.6429,0.3571
203.0,,0.6601,0.0148,0.1527,0.1084,0.0049,0.0,0.0246,0.0296,0.0049,,,,,,,,,,,,,0.069,0.9309999999999999
225.0,,0.52,0.0756,0.2933,0.0444,0.0489,0.0,0.0,0.0,0.0178,,,,,,,,,,,,,0.1067,0.8933
11622.0,,0.3486,0.0219,0.2471,0.2476,0.0007,0.002,0.0486,0.0661,0.0174,,,,,,,,,,,,,0.5013,0.4987
999.0,,0.2482,0.1742,0.3243,0.1522,0.015,0.009000000000000001,0.043,0.0,0.034,,,,,,,,,,,,,0.7868,0.2132
551.0,,0.2069,0.0544,0.5789,0.0853,0.0018,0.0018,0.0254,0.0,0.0454,,,,,,,,,,,,,0.7677,0.2323
783.0,,0.2912,0.0536,0.4777,0.1188,0.0102,0.0013,0.0255,0.0,0.0217,,,,,,,,,,,,,0.8008,0.1992
145.0,,0.5103,0.0621,0.2966,0.0,0.0069,0.0207,0.0966,0.0,0.0069,,,,,,,,,,,,,0.0414,0.9586
251.0,,0.3665,0.1554,0.259,0.0837,0.0159,0.012,0.0359,0.0319,0.0398,,,,,,,,,,,,,0.3108,0.6892
96.0,,0.3438,0.0104,0.0417,0.0,0.0208,0.0,0.0104,0.0,0.5729,,,,,,,,,,,,,0.4688,0.5313
12900.0,,0.2953,0.0256,0.5660000000000001,0.0704,0.0043,0.0014,0.0275,0.0003,0.0091,,,,,,,,,,,,,0.4224,0.5776
479.0,,0.5365,0.0397,0.2902,0.0543,0.0021,0.0188,0.0355,0.0,0.023,,,,,,,,,,,,,0.4656,0.5344
1634.0,,0.0092,0.0037,0.3452,0.0061,0.0012,0.0012,0.0,0.0006,0.6328,,,,,,,,,,,,,0.5435,0.4565
5137.0,,0.2389,0.065,0.4812,0.0526,0.0037,0.0047,0.0319,0.0263,0.0958,,,,,,,,,,,,,0.4267,0.5733
543.0,,0.4788,0.011000000000000001,0.1621,0.1547,0.0092,0.0074,0.0,0.035,0.1418,,,,,,,,,,,,,0.3978,0.6022
2190.0,,0.6146,0.0164,0.2374,0.0484,0.0046,0.0018,0.0402,0.0137,0.0228,,,,,,,,,,,,,0.495,0.505
124.0,,0.2097,0.2742,0.5081,0.0081,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.2581,0.7419
9707.0,,0.174,0.2471,0.1943,0.2618,0.0028,0.0046,0.0535,0.0083,0.0536,,,,,,,,,,,,,0.4547,0.5453
2291.0,,0.4134,0.2025,0.2292,0.0367,0.024,0.017,0.0284,0.0074,0.0415,,,,,,,,,,,,,0.7577,0.2423
,,,,,,,,,,,,,,,,,,,,,,,,
119.0,,0.2101,0.1513,0.0168,0.2605,0.0,0.0,0.0,0.3613,0.0,,,,,,,,,,,,,0.3866,0.6134
62.0,,0.4032,0.2258,0.1613,0.129,0.0161,0.0,0.0,0.0323,0.0323,,,,,,,,,,,,,0.7097,0.2903
2054.0,,0.14800000000000002,0.0735,0.4323,0.1543,0.0029,0.0185,0.0385,0.13,0.0019,,,,,,,,,,,,,0.4202,0.5798
