C100_4,C100_L4,C150_4,C150_L4,C150_4_POOLED,C150_L4_POOLED,C150_4_WHITE,C150_4_BLACK,C150_4_HISP,C150_4_ASIAN,C150_4_AIAN,C150_4_NHPI,C150_4_2MOR,C150_4_NRA,C150_4_UNKN,C150_4_WHITENH,C150_4_BLACKNH,C150_4_API,C150_4_AIANOLD,C150_4_HISPOLD,C150_L4_WHITE,C150_L4_BLACK,C150_L4_HISP,C150_L4_ASIAN,C150_L4_AIAN,C150_L4_NHPI,C150_L4_2MOR,C150_L4_NRA,C150_L4_UNKN,C150_L4_WHITENH,C150_L4_BLACKNH,C150_L4_API,C150_L4_AIANOLD,C150_L4_HISPOLD,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,PCTFLOAN,UG25ABV,COMP_ORIG_YR2_RT,LO_INC_COMP_ORIG_YR2_RT,MD_INC_COMP_ORIG_YR2_RT,HI_INC_COMP_ORIG_YR2_RT,DEP_COMP_ORIG_YR2_RT,IND_COMP_ORIG_YR2_RT,FEMALE_COMP_ORIG_YR2_RT,MALE_COMP_ORIG_YR2_RT,LOAN_COMP_ORIG_YR2_RT,NOLOAN_COMP_ORIG_YR2_RT,FIRSTGEN_COMP_ORIG_YR2_RT,NOT1STGEN_COMP_ORIG_YR2_RT,COMP_ORIG_YR3_RT,LO_INC_COMP_ORIG_YR3_RT,MD_INC_COMP_ORIG_YR3_RT,HI_INC_COMP_ORIG_YR3_RT,DEP_COMP_ORIG_YR3_RT,IND_COMP_ORIG_YR3_RT,FEMALE_COMP_ORIG_YR3_RT,MALE_COMP_ORIG_YR3_RT,LOAN_COMP_ORIG_YR3_RT,NOLOAN_COMP_ORIG_YR3_RT,FIRSTGEN_COMP_ORIG_YR3_RT,NOT1STGEN_COMP_ORIG_YR3_RT,COMP_ORIG_YR4_RT,LO_INC_COMP_ORIG_YR4_RT,MD_INC_COMP_ORIG_YR4_RT,HI_INC_COMP_ORIG_YR4_RT,DEP_COMP_ORIG_YR4_RT,IND_COMP_ORIG_YR4_RT,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT,LOAN_COMP_ORIG_YR4_RT,NOLOAN_COMP_ORIG_YR4_RT,FIRSTGEN_COMP_ORIG_YR4_RT,NOT1STGEN_COMP_ORIG_YR4_RT,COMP_ORIG_YR6_RT,LO_INC_COMP_ORIG_YR6_RT,MD_INC_COMP_ORIG_YR6_RT,HI_INC_COMP_ORIG_YR6_RT,DEP_COMP_ORIG_YR6_RT,IND_COMP_ORIG_YR6_RT,FEMALE_COMP_ORIG_YR6_RT,MALE_COMP_ORIG_YR6_RT,LOAN_COMP_ORIG_YR6_RT,NOLOAN_COMP_ORIG_YR6_RT,FIRSTGEN_COMP_ORIG_YR6_RT,NOT1STGEN_COMP_ORIG_YR6_RT,COMP_ORIG_YR8_RT,COMP_4YR_TRANS_YR8_RT,LO_INC_COMP_ORIG_YR8_RT,MD_INC_COMP_ORIG_YR8_RT,HI_INC_COMP_ORIG_YR8_RT,DEP_COMP_ORIG_YR8_RT,IND_COMP_ORIG_YR8_RT,FEMALE_COMP_ORIG_YR8_RT,MALE_COMP_ORIG_YR8_RT,LOAN_COMP_ORIG_YR8_RT,NOLOAN_COMP_ORIG_YR8_RT,FIRSTGEN_COMP_ORIG_YR8_RT,NOT1STGEN_COMP_ORIG_YR8_RT
0.5392,,0.6113,,0.5901590163934399,,0.6186,0.25,0.5,,,,1.0,0.0,0.6667,,,,,,,,,,,,,,,,,,,,0.7941,,,,0.7722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5523,,0.7209,,0.7112320855614901,,0.7252,0.5,0.6875,1.0,,,0.5,0.75,1.0,,,,,,,,,,,,,,,,,,,,0.7725,,,,0.599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6159,,0.6486,,0.62734944649446,,0.6482,0.5714,0.5556,1.0,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,0.8121,,,,0.569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.5918,,0.9592,,0.86324444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9032,,,0.6822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.2277,,0.5248,,0.55610146341463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5667,,,0.9941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6555,,0.6859999999999999,,0.69947155635062,,0.6929,0.4,0.625,0.75,0.0,0.0,0.6,0.7778,0.7857,,,,,,,,,,,,,,,,,,,,0.8174,,,,0.6767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,,0.7143,,0.64405084745762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.875,,,0.5556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.201,,0.3216,,0.39997866666665993,,0.3289,0.1429,0.3636,0.6667,0.0,1.0,,0.2222,,,,,,,,,,,,,,,,,,,,,0.6203,,,,0.6462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.6435,,0.6435,,0.5000049382716,,,,,,,,,,,,,,,0.6022,0.7143,1.0,1.0,1.0,,,,,,,,,,,0.6667,,1.0,0.5652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4836,,0.5891,,0.60503757225433,,0.5823,0.2857,0.75,1.0,0.0,,0.8,0.8571,,,,,,,,,,,,,,,,,,,,,0.8622,,1.0,,0.7284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0191,,0.0827,,0.08574284841324,,,,,,,,,,,,,,,0.0967,0.0236,0.0907,0.1,0.0725,,0.0255,0.0,0.0707,,,,,,,0.4465,,0.3834,0.3384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0713,,0.264,,0.26176263143704,,0.2714,0.0909,0.3333,0.2857,0.375,0.0,0.2917,0.6429,0.1053,,,,,,,,,,,,,,,,,,,,0.6843,,0.5385,,0.4363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1751,,0.4343,,0.42530678822891993,,0.4297,0.3728,0.4375,0.5686,0.2,0.0,0.5,0.5778,0.3721,,,,,,,,,,,,,,,,,,,,0.7091,,0.5409,,0.5126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,0.5034,,0.38209541484716,,0.5714,0.0,1.0,,,,,,0.3182,,,,,,,,,,,,,,,,,,,,0.4167,,0.2667,,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3667,,0.5156,,0.5429759119064,,0.5712,0.2375,0.55,0.25,0.0,,0.1875,0.5,0.3636,,,,,,,,,,,,,,,,,,,,0.7392,,0.2581,,0.6441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1799,,0.3118,,0.31574641509433,,0.675,0.4783,0.75,1.0,,,0.6667,0.7143,0.1729,,,,,,,,,,,,,,,,,,,,0.5581,,0.33899999999999997,,0.8513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1677,,0.4068,,0.40107377088883006,,0.4287,0.1711,0.2703,0.5926,0.2727,0.5,,0.375,0.3182,,,,,,,,,,,,,,,,,,,,0.7242,,0.4286,,0.5255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1954,,0.3991,,0.4073039173598,,0.4356,0.2639,0.3,0.3571,0.1667,,0.3696,0.44,0.3333,,,,,,,,,,,,,,,,,,,,0.6448,,0.4286,,0.6253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0928,,0.2786,,0.27701689750692,,0.2876,0.2727,0.25,0.0,0.0,0.0,1.0,,0.0833,,,,,,,,,,,,,,,,,,,,0.637,,0.4419,,0.3552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0634,,0.2587,,0.25836289169873,,0.2675,0.1884,0.28300000000000003,0.4286,0.0,0.0,0.0909,0.4167,0.1081,,,,,,,,,,,,,,,,,,,,0.6585,,0.425,,0.3827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5944,,0.7764,,0.77352677176054,,0.7909999999999999,0.5889,0.696,0.7993,0.7857,1.0,0.8571,0.6912,0.6,,,,,,,,,,,,,,,,,,,,0.8904,,0.5,,0.3183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0864,,0.2836,,0.27172708333332996,,0.3244,0.0794,0.2931,0.2857,,,0.5,,0.1714,,,,,,,,,,,,,,,,,,,,0.6657,,0.536,,0.3804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0853,,0.3155,,0.30920205362236,,0.3329,0.0816,0.2857,0.5714,0.0,,0.2,0.6667,0.1481,,,,,,,,,,,,,,,,,,,,0.6164,,0.46299999999999997,,0.3936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0893,,0.268,,0.25220756756756,,0.2748,0.3333,0.0,,0.0,,0.0,1.0,0.1429,,,,,,,,,,,,,,,,,,,,0.6312,,0.4444,,0.3786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7170000000000001,,0.7529,,0.7379884135472299,,0.7597,0.75,0.4444,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.8824,,,,0.9413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.732,,0.7386,,0.75220707964601,,,,,,,,,,,,,,,0.7328,0.7143,0.8571,,,,1.0,,,,,,,,,0.6478,,,0.9372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0741,,0.32899999999999996,,0.2893641025641,,0.33,0.3488,0.25,0.0,0.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,0.7219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,,0.3556,,0.3392105263157801,,0.3418,0.5,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.8339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0385,,0.1731,,0.18266717032967,,0.2444,0.1087,0.25,1.0,,,,,0.1388,,,,,,,,,,,,,,,,,,,,0.4545,,0.0769,,0.7607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.9737,,0.9737,,0.9740545454545401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3846,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.2222,,0.3333,,0.43395660377358003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,0.7143,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,,0.625,,0.74359487179487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8889,,0.7,0.6544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2222,,0.5024,,0.47705076530612,,0.5085,0.5077,0.4211,1.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,0.0,,,,0.7868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,0.2469,,0.27672641509433,,0.25,0.2222,0.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0361,,0.5904,,0.54860571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6774,,0.6154,0.7143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.4326,,0.5586,,0.5221830115830101,,,,,,,,,,,,,,,0.5962,0.3895,0.6522,0.6,0.6667,1.0,0.3043,1.0,0.75,,,,,,,0.6014,,,0.6775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4798,,0.5479999999999999,,0.52106011235955,,0.5607,0.35,0.4167,0.0,0.5,,0.5,0.75,1.0,,,,,,,,,,,,,,,,,,,,0.6921,,,,0.9283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3447,,0.5399,,0.5326824120603,,0.5534,0.5313,0.3333,0.0,0.0,,,0.6667,0.5714,,,,,,,,,,,,,,,,,,,,0.7425,,1.0,,0.7099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5193,,0.6253,,0.6389125,,0.6484,0.5115,0.5854,0.8,0.0,0.5,0.7,1.0,0.25,,,,,,,,,,,,,,,,,,,,0.8412,,,,0.7019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,0.0833,,0.09752195121950999,,0.3333,0.0667,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3913,,0.2581,,0.9468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.7143,,0.7143,,0.42045113636363,,,,,,,,,,,,,,,0.7188,,1.0,0.0,,,,,,,,,,,,0.7619,,,0.4815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,,0.381,,0.2745294117647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4167,,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3333,,0.3508,,0.37194565701559,,0.3571,0.3269,0.3,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.7659999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.8276,,0.8181909090909,,0.875,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.7692,,0.7692,,0.73911304347826,,,,,,,,,,,,,,,0.9231,0.619,1.0,1.0,,,,,,,,,,,,0.75,,0.8235,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.9071,,0.9573,,0.95295766037735,,0.9617,0.9057,0.9740000000000001,0.9159,1.0,,0.9643,0.902,0.8889,,,,,,,,,,,,,,,,,,,,0.9802,,,,0.3997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3545,,0.5992,,0.61657246621621,,0.6082,0.5625,0.0,,0.5,0.0,1.0,0.5714,0.5882,,,,,,,,,,,,,,,,,,,,0.6989,,1.0,,0.1441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,,0.0,,0.46666333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,0.9286,0.4432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0943,,0.3141,,0.31359856144677,,0.3631,0.1318,0.3542,0.4545,,0.0,0.3125,0.2778,,,,,,,,,,,,,,,,,,,,,0.7354,,0.7429,,0.4137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0545,,0.2415,,0.25206799450549,,0.2488,0.2623,0.0789,0.2,0.25,,,0.5,0.25,,,,,,,,,,,,,,,,,,,,0.5745,,0.4524,,0.3515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0233,,0.4884,,0.53511052631578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,0.8,0.5503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0345,,0.6897,,0.70162258064516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8333,,1.0,0.5172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5729,,0.7208,,0.7245801047120399,,0.747,0.5,0.2727,0.9231,0.0,0.5,0.5909,0.5,,,,,,,,,,,,,,,,,,,,,0.9392,,,,0.5465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0455,,0.7727,,0.6938489795918299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333,,,0.6552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3105,,0.4969,,0.5172044843049299,,0.5606,0.125,0.3571,0.0,0.0,,0.25,0.3333,0.0,,,,,,,,,,,,,,,,,,,,0.7109,,0.6667,,0.7798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3986,,0.4561,,0.44633489932885,,0.4915,0.2105,0.5882,0.6667,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.7399,,,,0.5635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3636,,0.4545,,0.52218,,0.4051,0.0,1.0,,,,,,0.6,,,,,,,,,,,,,,,,,,,,0.8197,,0.25,,0.7343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.778,,0.8088,,0.75910503211991,,0.8225,0.6667,0.7714,0.6667,1.0,,0.8,0.6,0.7273,,,,,,,,,,,,,,,,,,,,0.8924,,,,0.6119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.5086,,0.5771,,0.58130873493975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7674,,,0.6232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.1176,,0.3529,,0.28811694915254,,,,,,,,,,,,,,,0.375,,0.0,,,,,,,,,,,,,0.75,,,0.8996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6709999999999999,,0.7419,,0.74169850586979,,0.7463,0.5455,0.8182,0.8889,,,0.8,0.6667,0.0,,,,,,,,,,,,,,,,,,,,0.8824,,0.0,,0.4497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3442,,0.5394,,0.52595849056603,,0.5788,0.3125,0.2857,0.4,0.5,,,0.6,0.4651,,,,,,,,,,,,,,,,,,,,0.7231,,,,0.5934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5954,,0.6718,,0.6871753654970699,,0.7122,0.2222,0.5833,0.5,0.3333,0.3333,0.8333,0.5714,0.5,,,,,,,,,,,,,,,,,,,,0.8425,,,,0.5829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.6,,0.6,,0.59573617021276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8125,,1.0,0.1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2245,,0.2279,,0.23813235887096,,0.2753,0.0443,0.0625,0.125,0.25,,0.3,0.125,0.12,,,,,,,,,,,,,,,,,,,,0.5588,,,,0.2379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6827,,0.7349,,0.71285,,0.7857,0.5714,0.3636,0.6667,0.5,,1.0,0.7333,0.2,,,,,,,,,,,,,,,,,,,,0.8921,,,,0.6703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.75,,0.67349999999999,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.8065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.56,,0.58453602941176,,0.5648,0.5,0.4,0.5,,,,,0.625,,,,,,,,,,,,,,,,,,,,0.7551,,0.1429,,0.7125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.377,,0.4683,,0.46138633663365997,,0.4901,0.35,0.3182,0.6667,0.3333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.5419,,,,0.7975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3516,,0.4579,,0.48896933867735,,0.4789,0.5,0.3636,0.25,,,0.3333,0.3077,,,,,,,,,,,,,,,,,,,,,0.7341,,,,0.8195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.3256,,0.6512,,0.6495555555555501,,,,,,,,,,,,,,,0.6579,1.0,0.0,1.0,0.0,,,,,,,,,,,0.9231,,,0.5103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.3333,,0.6944,,0.68,,,,,,,,,,,,,,,0.75,,1.0,,,,0.0,,0.0,,,,,,,0.7273,,,0.5211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.7273,,0.7273,,0.68521666666666,,,,,,,,,,,,,,,1.0,0.5,1.0,1.0,,,,,,,,,,,,0.7143,,,0.8889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6312,,0.6807,,0.66465786924939,,0.6923,0.3333,0.6667,0.5714,,,0.5,,0.3333,,,,,,,,,,,,,,,,,,,,0.7767,,,,0.7035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4892,,0.741,,0.71472822085889,,0.7838,1.0,0.6,,,,0.25,0.7143,0.7174,,,,,,,,,,,,,,,,,,,,0.7333,,,,0.7745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6129,,0.7038,,0.68522284040995,,0.6932,0.7143,0.8571,1.0,,,0.4,1.0,0.6667,,,,,,,,,,,,,,,,,,,,0.7758,,,,0.7118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.6217,,0.6569,,0.6666637747336299,,0.6608,0.3636,0.6364,0.7778,0.8,,0.7778,0.5625,0.6792,,,,,,,,,,,,,,,,,,,,0.8259,,,,0.6924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.1111,,1.0,,0.7058823529411701,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,0.5,,,0.6275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.1364,,0.2034,,0.18882437395659,,,,,,,,,,,,,,,0.2374,0.05,0.1438,0.1667,0.125,0.3333,0.1525,0.2,0.1798,,,,,,,0.5418,,0.3543,0.4518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5,,0.5,,0.32141071428571,,,1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.6364,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5692,,0.6558,,0.63973641025641,,0.6686,0.3333,0.1667,1.0,0.0,0.5,,0.6842,,,,,,,,,,,,,,,,,,,,,0.8413,,,,0.6337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.655,,0.778,,0.7521924342105201,,0.7829,0.6667,0.625,0.9,1.0,1.0,0.9167,0.75,0.2222,,,,,,,,,,,,,,,,,,,,0.8859,,,,0.5211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3742,,0.4806,,0.47443492586490005,,0.7315,0.5556,0.5,0.5,0.6667,,,1.0,0.0769,,,,,,,,,,,,,,,,,,,,0.6485,,,,0.8294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.1704,,0.1865,,0.20093202511773,,,,,,,,,,,,,,,0.2423,0.0714,0.1364,0.0,0.3333,,0.0,0.25,0.1,,,,,,,0.5233,,0.1579,0.4952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
